model,window_size,t_start,t_end,popt,R2,Tm1,protein,plate_ID,rep,well,ligand,Tm_D,Tm1_neg,dTm1,Tm_D_neg,dTm_D
mB,,25.0025,94.8852,[-1.01632414  0.29843433 -0.5971049   1.67264493  0.45958024  0.03603876],0.9948249648917189,57.11920808022812,B9,PM1,Rep01,A12,Dulcitol,58.48796,75.4176646300518,-18.298456549823683,57.542805,0.9451549999999997
mB,,25.0025,94.8852,[-1.26622403  0.35221009 -0.13660354  1.49836232  0.44214017  0.03714952],0.9931398926969517,55.90044859247434,B9,PM1,Rep01,B01,D-Serine,57.03207,75.4176646300518,-19.517216037577462,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.18578154  0.33951282 -0.06617489  1.37368927  0.43797081  0.03359176],0.9926478142514196,55.60908278400868,B9,PM1,Rep01,B02,D-Sorbitol,57.03207,75.4176646300518,-19.808581846043126,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.26829406  0.35054861 -0.21443645  1.53481824  0.44250776  0.03744826],0.9895405441876843,55.9261372705204,B9,PM1,Rep01,B03,Glycerol,57.03207,75.4176646300518,-19.491527359531403,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.01996563  0.3105631  -0.17826221  1.29959054  0.43863484  0.02853869],0.9875211557377123,55.655487263380635,B9,PM1,Rep01,B04,L-Fucose,57.51737,75.4176646300518,-19.762177366671168,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.03807223  0.30292463 -0.5961434   1.70250468  0.45984884  0.03642805],0.9958530746455461,57.13797847646336,B9,PM1,Rep01,B05,D-Glucuronic Acid,58.48796,75.4176646300518,-18.279686153588443,57.542805,0.9451549999999997
mB,,25.0025,94.8852,[-0.9982152   0.31033144 -0.29494431  1.32484887  0.44151677  0.02718556],0.9806150631669285,55.85688379887114,B9,PM1,Rep01,B06,D-Gluconic Acid,57.51737,75.4176646300518,-19.560780831180665,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.89453366  0.28055586 -0.28573912  1.27107171  0.43966302  0.02576341],0.9765417169094219,55.727338846564194,B9,PM1,Rep01,B07,DL-Glycerol Phosphate,57.51737,75.4176646300518,-19.69032578348761,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.83092178  0.26869392 -0.45168112  1.33525934  0.44219239  0.02420235],0.9830033313948056,55.90409806615925,B9,PM1,Rep01,B08,D-Xylose,57.51737,75.4176646300518,-19.513566563892553,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.90971562  0.28136822 -0.34300201  1.35079675  0.44221928  0.02774373],0.9824994383503213,55.90597757106117,B9,PM1,Rep01,B09,L-Lactic Acid,57.51737,75.4176646300518,-19.51168705899063,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.86376366  0.27830817 -0.21501669  1.21018067  0.44134767  0.02426103],0.9716188637597464,55.84506653288149,B9,PM1,Rep01,B10,Formic Acid,57.51737,75.4176646300518,-19.572598097170314,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.99783339  0.29106448 -0.67097844  1.7247418   0.45837855  0.03579527],0.9971899342061973,57.035230842799606,B9,PM1,Rep01,B11,D-Mannitol,58.002663,75.4176646300518,-18.382433787252197,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.06835887  0.31495887 -0.20927757  1.37353649  0.4428036   0.03119099],0.9786628247264296,55.94681116625612,B9,PM1,Rep01,B12,L-Glutamic Acid,57.51737,75.4176646300518,-19.470853463795684,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.21893562  0.33763057 -0.37430273  1.65211056  0.44839768  0.03835912],0.9947004192053359,56.33774086565289,B9,PM1,Rep01,C01,D-Glucose-6-Phosphate,57.03207,75.4176646300518,-19.079923764398913,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.96600954  0.27547262 -0.61908893  1.68468911  0.45261388  0.03544211],0.996996643724822,56.632380006104114,B9,PM1,Rep01,C02,D-Galactonic Acid-gamma-Lactone,57.51737,75.4176646300518,-18.78528462394769,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.21325726  0.34175421 -0.19432421  1.46088401  0.4393967   0.03498695],0.9866183399973568,55.70872765155638,B9,PM1,Rep01,C03,DL-Malic Acid,57.03207,75.4176646300518,-19.708936978495423,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.96639359  0.29734889 -0.22895692  1.29960714  0.43868698  0.02752442],0.98882879466124,55.65913081275881,B9,PM1,Rep01,C04,D-Ribose,57.51737,75.4176646300518,-19.758533817292992,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.02062283  0.39558387 -1.09252937  1.69180465  0.46421947  0.02084326],0.991183377394599,57.44340992801666,B9,PM1,Rep01,C05,Tween 20,58.48796,75.4176646300518,-17.97425470203514,57.542805,0.9451549999999997
mB,,25.0025,94.8852,[-1.06687407  0.29484932 -0.50787909  1.67000086  0.45917449  0.04118655],0.9975440365229173,57.09085324649902,B9,PM1,Rep01,C06,L-Rhamnose,57.51737,75.4176646300518,-18.32681138355278,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.89439775  0.27728893 -0.60636378  1.53999037  0.45093664  0.02959748],0.9928134556883322,56.51516996880903,B9,PM1,Rep01,C07,D-Fructose,58.002663,75.4176646300518,-18.90249466124277,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.09994693  0.31105682 -0.44162022  1.5830012   0.44951296  0.03667398],0.9962506457413213,56.415679394510434,B9,PM1,Rep01,C08,Acetic Acid,57.03207,75.4176646300518,-19.00198523554137,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.91412535  0.28100072 -0.59489862  1.56925539  0.45180287  0.03007835],0.9943830301386187,56.575704579280185,B9,PM1,Rep01,C09,alpha-D-Glucose,58.002663,75.4176646300518,-18.84196005077162,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.13057065  0.32442535 -0.19355128  1.44108896  0.44554964  0.03482041],0.993084989819081,56.13871180435994,B9,PM1,Rep01,C10,Maltose,57.03207,75.4176646300518,-19.27895282569186,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.97697527  0.29299547 -0.59927019  1.62549803  0.45612324  0.03334708],0.9940401017776698,56.87762363914402,B9,PM1,Rep01,C11,D-Melibiose,58.002663,75.4176646300518,-18.540040990907784,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.02937106  0.31115514 -0.59540084  1.63188659  0.45352539  0.03227033],0.9961347330640671,56.696078436323084,B9,PM1,Rep01,C12,Thymidine,58.002663,75.4176646300518,-18.72158619372872,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.14661625  0.3239897  -0.30084521  1.53382158  0.4431423   0.03524102],0.9941493118750842,55.97048041357191,B9,PM1,Rep01,D01,L-Asparagine,57.03207,75.4176646300518,-19.44718421647989,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.3740189   0.36440009 -0.13993071  1.60484656  0.44514754  0.04173233],0.9925265519579858,56.11061196278929,B9,PM1,Rep01,D02,D-Aspartic Acid,57.03207,75.4176646300518,-19.30705266726251,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.28417284  0.35249927 -0.30656865  1.62918708  0.44711924  0.03921064],0.9974569890815312,56.24840002420575,B9,PM1,Rep01,D03,D-Glucosaminic Acid,57.03207,75.4176646300518,-19.169264605846053,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.96639277  0.30365901 -0.22253507  1.23968004  0.435918    0.02483343],0.9801502437337181,55.46562684183691,B9,PM1,Rep01,D04,1_2-Propanediol,57.51737,75.4176646300518,-19.952037788214895,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.68918105  0.37441027 -1.40191824  1.59687842  0.45034007  0.02081333],0.9590528738885713,56.47348012751655,B9,PM1,Rep01,D05,Tween 40,58.002663,75.4176646300518,-18.94418450253525,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-0.84081172  0.27371095 -0.35613178  1.24044371  0.43988454  0.02261201],0.9599112229369144,55.74281964371778,B9,PM1,Rep01,D06,alpha-Keto-Glutaric Acid,57.51737,75.4176646300518,-19.674844986334023,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.767707    0.25260387 -0.63324354  1.38255358  0.44422678  0.02253554],0.9600454494038382,56.046267093540266,B9,PM1,Rep01,D07,alpha-Keto-Butyric Acid,57.51737,75.4176646300518,-19.371397536511537,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.71283331  0.23719009 -0.86918918  1.51396278  0.44750557  0.02290354],0.9744578759218321,56.27539750597346,B9,PM1,Rep01,D08,alpha-Methyl-D-Galactoside,57.51737,75.4176646300518,-19.142267124078344,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.90405452  0.28975477 -0.41420139  1.33003515  0.44157535  0.02460123],0.9808135518048114,55.86097736821283,B9,PM1,Rep01,D09,alpha-D-Lactose,57.51737,75.4176646300518,-19.556687261838974,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.0797753   0.31055044 -0.23815152  1.42508801  0.44333474  0.03328439],0.9787387568064665,55.98392834781548,B9,PM1,Rep01,D10,Lactulose,57.51737,75.4176646300518,-19.433736282236325,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.79028181  0.26142515 -0.54756746  1.31026036  0.44217505  0.02182501],0.932801152686875,55.902886277755144,B9,PM1,Rep01,D11,Sucrose,58.002663,75.4176646300518,-19.51477835229666,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-0.73871468  0.24506796 -0.93637369  1.57765661  0.44930706  0.02325627],0.9872667719396839,56.40129022224003,B9,PM1,Rep01,D12,Uridine,58.002663,75.4176646300518,-19.016374407811774,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-0.81880303  0.26364557 -0.65097467  1.43173713  0.44073492  0.02400979],0.9834358523925395,55.8022463241912,B9,PM1,Rep01,E01,L-Glutamine,57.51737,75.4176646300518,-19.6154183058606,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.27533318  0.34932202 -0.30106887  1.62166087  0.4453585   0.0384433 ],0.9940331648287809,56.12535477264309,B9,PM1,Rep01,E02,m-Tartaric Acid,57.51737,75.4176646300518,-19.29230985740871,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.2713375   0.35314388 -0.19426261  1.53074234  0.44301254  0.03711955],0.9914625307378396,55.96141270288402,B9,PM1,Rep01,E03,D-Glucose-1-Phosphate,57.03207,75.4176646300518,-19.456251927167784,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.06709743  0.30498669 -0.56615061  1.67851636  0.45207781  0.03614217],0.9969722781627753,56.594917647028524,B9,PM1,Rep01,E04,D-Fructose-6-Phosphate,57.51737,75.4176646300518,-18.82274698302328,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.54530326  0.84112103 -0.42670265  1.10709511  0.46127252  0.01784785],0.9841783462869615,57.23746947668391,B9,PM1,Rep01,E05,Tween 80,58.48796,75.4176646300518,-18.18019515336789,57.542805,0.9451549999999997
mB,,25.0025,94.8852,[-0.85175926  0.27448776 -0.29732048  1.24408245  0.44090463  0.02399275],0.9720002688301196,55.81410606809524,B9,PM1,Rep01,E06,alpha-Hydroxy Glutaric Acid-gamma-Lactone,57.51737,75.4176646300518,-19.60355856195656,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.94858172  0.28916809 -0.39558111  1.40758655  0.44196424  0.02825194],0.9868023779095465,55.888154234788416,B9,PM1,Rep01,E07,alpha-Hydroxy Butyric Acid,57.51737,75.4176646300518,-19.529510395263387,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.83963731  0.26958007 -0.3591197   1.27800599  0.4407945   0.02417043],0.9749351501197636,55.806409931069325,B9,PM1,Rep01,E08,beta-Methyl-D-Glucoside,57.51737,75.4176646300518,-19.611254698982478,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.88982696  0.28191106 -0.31656412  1.28473737  0.44062139  0.02492537],0.9701912740995524,55.7943122258954,B9,PM1,Rep01,E09,Adonitol,57.51737,75.4176646300518,-19.6233524041564,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.99550311  0.29837876 -0.3160752   1.3948049   0.44321235  0.02955005],0.9851938334196257,55.975375610679436,B9,PM1,Rep01,E10,Maltotriose,57.51737,75.4176646300518,-19.442289019372367,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.05523142  0.34220844 -0.42282717  1.33177414  0.44301884  0.02287628],0.9556688358943226,55.96185241042035,B9,PM1,Rep01,E11,2-Deoxy Adenosine,57.51737,75.4176646300518,-19.455812219631454,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.15194402  0.36888347  0.01032699  1.10514176  0.43759735  0.0230477 ],0.9534525864126305,55.58298425321397,B9,PM1,Rep01,E12,Adenosine,57.51737,75.4176646300518,-19.83468037683783,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.88909459  0.28174636 -0.15484776  1.17608624  0.43535347  0.02431609],0.9800829879008877,55.42617569944363,B9,PM1,Rep01,F01,Glycyl-L-Aspartic Acid,57.51737,75.4176646300518,-19.99148893060817,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.16858808  0.33651221 -0.0596764   1.32878276  0.43606067  0.03211633],0.9825049755099492,55.475597136780976,B9,PM1,Rep01,F02,Citric Acid,57.03207,75.4176646300518,-19.942067493270827,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.017985    0.30808715 -0.23835693  1.32319584  0.43864051  0.02827216],0.9769330696844751,55.65588309251187,B9,PM1,Rep01,F03,m-Inositol,57.51737,75.4176646300518,-19.76178153753993,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.8625577   0.27530522 -0.27955977  1.24769816  0.43800273  0.0243328 ],0.9722536255433009,55.61131330149998,B9,PM1,Rep01,F04,D-Threonine,57.51737,75.4176646300518,-19.80635132855182,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[ 1.24919047 -0.05060646 -1.84039742  1.05124912  0.64314244  0.00860312],0.51999585376028,69.94703022294892,B9,PM1,Rep01,F05,Fumaric Acid,57.51737,75.4176646300518,-5.470634407102878,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.83335417  0.27158489 -0.3721747   1.26641373  0.4411399   0.02334127],0.9691804597415616,55.83054705743663,B9,PM1,Rep01,F06,Bromo Succinic Acid,57.51737,75.4176646300518,-19.58711757261517,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.73751384  0.24452375 -0.63061052  1.36496099  0.44266378  0.02232846],0.959786787333048,55.93704019713229,B9,PM1,Rep01,F07,Propionic Acid,57.51737,75.4176646300518,-19.480624432919512,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.93551506  0.28380334 -0.40065588  1.41046702  0.44224667  0.02870899],0.9806376187595539,55.907891713997515,B9,PM1,Rep01,F08,Mucic Acid,57.51737,75.4176646300518,-19.50977291605429,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.86707009  0.27846144 -0.21208298  1.2010055   0.43909003  0.02392765],0.968761390942277,55.68729687992452,B9,PM1,Rep01,F09,Glycolic Acid,57.51737,75.4176646300518,-19.730367750127286,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.83196954  0.27056594 -0.42653247  1.30507385  0.44150959  0.02351247],0.9758800438123775,55.856382210071516,B9,PM1,Rep01,F10,Glyoxylic Acid,57.51737,75.4176646300518,-19.561282419980287,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.99588153  0.301789   -0.53059818  1.55731951  0.45230163  0.03213947],0.9949110852567936,56.61055928930503,B9,PM1,Rep01,F11,D-Cellobiose,58.002663,75.4176646300518,-18.807105340746773,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.29140496  0.38297442 -0.3451559   1.59215312  0.45403998  0.03493005],0.9955911004207725,56.73203982338933,B9,PM1,Rep01,F12,Inosine,58.002663,75.4176646300518,-18.685624806662474,57.542805,0.459857999999997
mB,,25.0025,94.8852,[-1.15295048  0.33958082 -0.03924699  1.2842302   0.43495261  0.03029015],0.9861667383943944,55.39816289553586,B9,PM1,Rep01,G01,Glycyl-L-Glutamic Acid,57.03207,75.4176646300518,-20.01950173451594,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.08679022  0.31393638 -0.27380622  1.46539518  0.44231036  0.03321096],0.9927617745616236,55.912342343531535,B9,PM1,Rep01,G02,Tricarballylic Acid,57.51737,75.4176646300518,-19.50532228652027,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.23993086  0.34364148 -0.34410378  1.62273693  0.44661968  0.03801529],0.9976431500984921,56.21348893136742,B9,PM1,Rep01,G03,L-Serine,57.03207,75.4176646300518,-19.20417569868438,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.26353614  0.34243639 -0.29580785  1.62512397  0.44749073  0.04001849],0.996749498453624,56.27436062183185,B9,PM1,Rep01,G04,L-Threonine,57.03207,75.4176646300518,-19.14330400821995,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,"[ 1.39022532e+00 -7.41982434e-02 -2.88965225e+00  1.96655294e+00
  6.50516370e-01  5.59660031e-05]",0.6364262119185309,70.46234031429076,B9,PM1,Rep01,G05,L-Alanine,57.51737,75.4176646300518,-4.955324315761047,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.95959872  0.29078659 -0.37297326  1.39858025  0.44276747  0.02882363],0.9839683490243499,55.94428595930384,B9,PM1,Rep01,G06,L-Alanyl-Glycine,57.51737,75.4176646300518,-19.473378670747962,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.1122676   0.31242978 -0.34883923  1.5577535   0.44594461  0.03564203],0.9932106405635338,56.166313404151055,B9,PM1,Rep01,G07,Acetoacetic Acid,57.51737,75.4176646300518,-19.25135122590075,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.11511255  0.30934195 -0.39738857  1.59655537  0.45147997  0.03844138],0.9970521469453033,56.55313940939013,B9,PM1,Rep01,G08,N-Acetyl-beta-D-Mannosamine,57.51737,75.4176646300518,-18.864525220661676,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.96839846  0.28574879 -0.58124108  1.61509508  0.45141755  0.03334418],0.9970363533840344,56.548776937692914,B9,PM1,Rep01,G09,Mono Methyl Succinate,57.51737,75.4176646300518,-18.86888769235889,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.83528072  0.25654969 -0.69231598  1.59911663  0.45167784  0.02976358],0.995225679751205,56.566966661204624,B9,PM1,Rep01,G10,Methyl Pyruvate,57.51737,75.4176646300518,-18.85069796884718,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.83838719  0.26076595 -0.75691095  1.62067559  0.45179316  0.02889653],0.9955650948839797,56.57502592505686,B9,PM1,Rep01,G11,D-Malic Acid,57.51737,75.4176646300518,-18.84263870499494,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.85375046  0.26539016 -0.64318837  1.56633315  0.45089959  0.02886279],0.9958490691570401,56.51258110191487,B9,PM1,Rep01,G12,L-Malic Acid,57.51737,75.4176646300518,-18.905083528136934,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-1.13539326  0.33560152 -0.04526696  1.26343937  0.43307616  0.02944527],0.9864949507036027,55.267031325678346,B9,PM1,Rep01,H01,Glycyl-L-Proline,57.03207,75.4176646300518,-20.150633304373457,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.94984798  0.28323545 -0.24025326  1.35688347  0.43863062  0.02956861],0.9949219246597838,55.65519217713526,B9,PM1,Rep01,H02,p-Hydroxy Phenyl Acetic Acid,57.03207,75.4176646300518,-19.76247245291654,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-1.0978865   0.31429578 -0.16370684  1.3982965   0.43914284  0.03306914],0.9880030645541165,55.69098713124279,B9,PM1,Rep01,H03,m-Hydroxy Phenyl Acetic Acid,57.03207,75.4176646300518,-19.72667749880901,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.85940724  0.27550946 -0.30961113  1.23649771  0.43573789  0.02331758],0.9756340633429652,55.45304018222877,B9,PM1,Rep01,H04,Tyramine,57.03207,75.4176646300518,-19.964624447823034,57.542805,-0.5107350000000039
mB,,25.0025,94.8852,[-0.92314265  0.29264484 -0.29998668  1.27655203  0.44040999  0.02488378],0.9766878047591041,55.77953923600827,B9,PM1,Rep01,H05,D-Psicose,57.51737,75.4176646300518,-19.638125394043534,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.79356231  0.26315282 -0.59478883  1.35823865  0.44325393  0.0222137 ],0.9616232724825269,55.9782815544019,B9,PM1,Rep01,H06,L-Lyxose,57.51737,75.4176646300518,-19.4393830756499,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.80790355  0.26614662 -0.64589984  1.38723192  0.44370564  0.02223132],0.9590525721457219,56.00984820866516,B9,PM1,Rep01,H07,Glucuronamide,57.51737,75.4176646300518,-19.40781642138664,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.86092256  0.27782781 -0.37629438  1.28396002  0.44078376  0.02385422],0.9734808130398331,55.805659186984144,B9,PM1,Rep01,H08,Pyruvic Acid,57.51737,75.4176646300518,-19.61200544306766,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.96932263  0.29682364 -0.41880348  1.42226263  0.44148764  0.02828899],0.9895776839769642,55.85484845366048,B9,PM1,Rep01,H09,L-Galactonic Acid-gamma-Lactone,57.51737,75.4176646300518,-19.562816176391323,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.89356528  0.27560373 -0.42217887  1.39944971  0.442283    0.02772336],0.9844274573986814,55.910430421130435,B9,PM1,Rep01,H10,D-Galacturonic Acid,57.51737,75.4176646300518,-19.507234208921368,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.86045806  0.26289989 -0.70691044  1.60943458  0.45037524  0.03043303],0.9955354552828212,56.47593767930707,B9,PM1,Rep01,H11,Phenylethyl-amine,57.51737,75.4176646300518,-18.94172695074473,57.542805,-0.02543500000000165
mB,,25.0025,94.8852,[-0.87225236  0.26755566 -0.67877947  1.59766406  0.44976829  0.02965607],0.9959455547135996,56.43352253322682,B9,PM1,Rep01,H12,2-Aminoethanol,57.51737,75.4176646300518,-18.984142096824982,57.542805,-0.02543500000000165
